Subject;Predicate;Object;Wikipedia-URL;;;;;
Sperber (Schiff, 1938);Land;deutsche Luftwaffe;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Betreiber;deutsche Luftwaffe;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Eigentümer;deutsche Luftwaffe;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Typ;SP 11;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Baumeister;H. C. Stülcken Sohn;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Höhe (mm);N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Länge (mm);70, 25 m;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Motto;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Kapazität;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Gewicht (g);1.086 Tonnen;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Baujahr;1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Hersteller;H. C. Stülcken Sohn;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Gewicht (kg);1.086 Tonnen;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Anzahl gebaut;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Breite (μ);14, 55 m;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Breite (mm);14, 55 m;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Eröffnungsdatum;26. November 1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Sitzplatzkapazität;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Mieter;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Aufnahmedatum;26. November 1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Stilllegungsdatum;1949;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Kommissionierungsdatum;26. November 1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);hinlegen;1949;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Enddatum des Gebäudes;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Schiffsbalken (Î¼);N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Schiff gestartet;26. November 1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Stromart;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Heimathafen;Hamburg;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Datum der Taufe;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Jungfernfahrt;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Bestelldatum;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Enddatum des aktiven Jahres;1949;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Startdatum der aktiven Jahre;26. November 1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Datum der Wiederinbetriebnahme;Feb 45;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);aktive Jahre Ende Jahr;1949;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);aktive Jahre Startjahr;1938;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Zylinderanzahl;8-Zylinder;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Motortyp;8-Zylinder 4-Takt Dieselmaschine;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Baubeginn;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);Einsendeschluss;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Sperber (Schiff, 1938);IMDB-ID;N/A;https://de.wikipedia.org/wiki/Sperber_(Schiff,_1938);;;;;
Kettenschifffahrt auf dem Main;Standort;Main;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Anschaffungszeitpunkt;1886;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Schiffsentwurf (μ);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Fertigstellungstermin;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Kosten ($);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Höhe (μ);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Länge (μ);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Deplacement (g);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Status;ganz eingestellt;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Höchstgeschwindigkeit (kmh);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Klasse;Kettenschifffahrt;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Land;Deutschland;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Betreiber;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Eigentümer;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Typ;Kettenschiffahrt;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Baumeister;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Höhe (mm);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Länge (mm);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Motto;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Kapazität;15 bis 30t;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Gewicht (g);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Baujahr;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Hersteller;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Gewicht (kg);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Anzahl gebaut;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Breite (μ);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Breite (mm);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Eröffnungsdatum;1886;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Sitzplatzkapazität;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Mieter;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Aufnahmedatum;1886;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Stilllegungsdatum;Jun 36;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Kommissionierungsdatum;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;hinlegen;Jun 36;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Enddatum des Gebäudes;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Schiffsbalken (Î¼);N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Schiff gestartet;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Stromart;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Heimathafen;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Datum der Taufe;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Jungfernfahrt;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Bestelldatum;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Enddatum des aktiven Jahres;Jun 36;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Startdatum der aktiven Jahre;1886;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Datum der Wiederinbetriebnahme;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;aktive Jahre Ende Jahr;1936;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;aktive Jahre Startjahr;1886;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Zylinderanzahl;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Motortyp;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Baubeginn;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;Einsendeschluss;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Kettenschifffahrt auf dem Main;IMDB-ID;N/A;https://de.wikipedia.org/wiki/Kettenschifffahrt_auf_dem_Main;;;;;
Erna Wazinski;Sterbeort;Strafgefängnis Wolfenbüttel;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Sterbedatum;23. November 1944;https://de.wikipedia.org/wiki/Erna_Wazinski;23. November 1944;;;;
Erna Wazinski;Geburtsort;Ihlow (Oberarnim);https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Geburtsdatum;7. September 1925;https://de.wikipedia.org/wiki/Erna_Wazinski;7. September 1925;;;;
Erna Wazinski;Militäreinheit;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Geburtsname;Erna Gertrude Wazinski;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Geburtsjahr;1925;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Sterbejahr;1944;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;aktuelles Mitglied;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Todesursache;Hinrichtung;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Bildung;Mädchenschule am Südklint, Axel-Schaffeld Schule;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Nationalität;deutsche;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Beschäftigung;Rüstungsarbeiterin, Hausgehilfin;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Elternteil;Wilhelmine Wazinski, Rudolph Wazinski;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Position;Rüstungsarbeiterin;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ruhestätte;Braunschweig;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;gefasst;20. Oktober 1944;https://de.wikipedia.org/wiki/Erna_Wazinski;20. Oktober 1944;;;;
Erna Wazinski;Motiv;Plünderung;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Hintergrund;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Höhe (μ);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Kind;Wilhelmine Wazinski, Rudolph Wazinski;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Genre;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Heimatort;Ihlow;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Höhe (cm);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gesamtbilanz;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;ursprünglicher Namen;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;wissenschaftliche Disziplin;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Land;Deutschland;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Urheber;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Partei;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Residenz;Braunschweig;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ehepartner;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Institution;VIGA;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Verwandter;Wilhelmine Wazinski, Rudolph Wazinski;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Schlagarm;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Werfarm;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Titel;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Schlacht;Bombenangriff vom 15. Oktober auf Braunschweig;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;beeinflusst durch;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;bekannt für;Plünderung;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Karrierestation;VIGA;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Staatsangehörigkeit;deutsche;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Arbeitgeber;VIGA, Otto Block;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;service militaire;Rüstungsarbeiterin;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Amt;Rüstungsarbeiterin;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;schule;Mädchenschule am Südklint, Axel-Schaffeld Schule;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Militärkommando;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Auszeichnung;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Vorgänger;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Religion;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Nachfolger;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Diözese;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gouverneur;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Beruf;Rüstungsarbeiterin, Hausgehilfin;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Pseudonym;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Anzahl;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gewicht (g);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Instrument;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Team;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gymnasium;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Doktorvater;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Vater;Rudolph Wazinski;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Clubmanager;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gewicht (kg);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Beziehung;Gunter Wiedehöft;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Bewegung;Jungmädelbund;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;beeinflusst;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ausbildung;Mädchenschule am Südklint, Axel-Schaffeld Schule;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Unterschrift;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Feld;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Region;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Rennen;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;andere Partei;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Rennpferd;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Liga;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;College;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ehrungen;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Augenfarbe;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Haarfarbe;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Turnierrekord;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;(politisches) Amt;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Trainer;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Doktorand;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gehalt ($);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Block;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;schmettern;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;BBR;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Verein;Jungmädelbund;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Nationalmannschaft;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Portfolio;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Disziplin;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;aktueller Partner;Gunter Wiedehöft;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;militärischer Rang;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Vizepräsident;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Mutter;Wilhelmine Wazinski;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Veranstaltung;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;beste Platzierung im Ranglistenturnier;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Century Breaks;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Höchstes Break;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Sportnation;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;höchster Ranglistenplatz;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Sprache;deutsche;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Standort;Braunschweig, Gefängnis Rennelberg;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Premierminister;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Universität;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;ehemaliger Partner;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Entwurf;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Präsident;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Motto;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Status;hingerichtet, Volksschädling, zum Tode verurteilt;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Trainer;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Choreograph;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ex-Trainer;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;ehemaliger Choreograph;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ruhmeshalle;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Siege;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;erstes Rennen;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;letztes Rennen;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;gewonnene Title;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;schnellste Runde;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Podestplätze;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Pole;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Rennen;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Sonstige Siege;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Siege in Ranglistenturnieren;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Partner;Gunter Wiedehöft;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gesamtzeit welche die Person im Weltraum verbracht hat (s);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Mission;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Auswahl;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Gesamtzeit welche die Person im Weltraum verbracht hat (m);N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Siege in Europa;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;bild;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;bedeutender Schrein;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Wertung;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Strafantrag;Todesstrafe, die Todesstrafe;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Strafe;Todesstrafe, die Todesstrafe, Tode;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;alternativer Name;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;bedeutendes Projekt;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Monarch;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
Erna Wazinski;Ausschuss;N/A;https://de.wikipedia.org/wiki/Erna_Wazinski;;;;;
